DATE,DATASET,WATERTEMP,AIRTEMP,FLOW,PRECIP,CLOUD,SUNSHINE,WIND
2002-05-18,TRAIN,15,15.6,63.7128447926784,3.3,70,0,2.3
2002-05-19,TRAIN,16.5,20,65.1286857880713,0,70,0,2.8
2002-05-20,TRAIN,18,22.8,71.6415543668784,0.5,70,0,3.1
2002-05-21,TRAIN,17,12.8,97.1266922839497,7.1,70,0,6.3
2002-05-22,TEST,12.5,3.9,147.530631719935,24.4,70,0,3.1
2002-05-23,TEST,9.5,5,189.722693382642,0.3,70,0,1.7
2002-05-24,TEST,11.5,11.7,170.184087646221,0,70,373,4.5
2002-05-25,TEST,13.5,13.9,150.6454819098,0,70,0,3.3
2002-05-26,TEST,14,15.6,135.071230960478,0.8,70,0,3.6
2002-05-27,TEST,15,17.2,130.540539775221,0,70,0,2.1
2002-05-28,TEST,16,18.3,130.257371576143,0,70,0,3.7
2002-05-29,TRAIN,15.5,20,135.071230960478,0,70,0,3.4
2002-05-30,TRAIN,16.5,18.9,148.380136317171,0,70,0,3.4
2002-05-31,TRAIN,16,17.8,192.837543572507,0,70,0,2.3
2002-06-01,TEST,16.5,16.7,267.593948129249,6.1,70,0,2.6
2002-06-02,TEST,14.5,15.6,353.960248848213,14.5,70,0,2.5
2002-06-03,TRAIN,13.5,13.3,436.079026580999,0.5,70,0,2.6
2002-06-04,TRAIN,14,15.6,393.603796719213,0.3,70,0,2.4
2002-06-05,TRAIN,15.5,18.9,353.960248848213,0,70,0,4
2002-06-06,TEST,16,18.3,314.316700977213,0,70,0,5.9
2002-06-07,TRAIN,16,15.6,291.663245050928,6.9,70,0,3.9
2002-06-08,TRAIN,15,10,288.831563060142,11.7,70,373,3.8
2002-06-09,TRAIN,12.5,6.1,291.663245050928,24.9,70,0,4.2
2002-06-10,TEST,10.5,5.6,297.326609032499,26.4,70,0,3.1
2002-06-11,TRAIN,10.5,11.7,283.168199078571,0,70,373,3.6
2002-06-12,TEST,12.5,14.4,267.310779930171,0.3,70,0,2.1
2002-06-13,TRAIN,14.5,15.6,246.639501397435,0,70,0,1.7
2002-06-14,TRAIN,16.5,18.9,224.835550068385,0,70,0,1.8
2002-06-15,TEST,18,22.2,202.465262341178,0,70,0,2.1
2002-06-16,TEST,18.5,22.8,193.403879970664,0.5,70,0,1.8
2002-06-17,TEST,19,21.7,207.279121725514,1.3,70,0,3.9
2002-06-18,TRAIN,17.5,16.1,215.207831299714,2.3,70,0,5.1
2002-06-19,TEST,15.5,14.4,234.463268837057,0,70,373,5.4
2002-06-20,TRAIN,15.5,16.1,239.560296420471,0,70,0,2.2
2002-06-21,TRAIN,17.5,19.4,222.003868077599,1,70,0,3.3
2002-06-22,TRAIN,18,18.3,199.350412151314,3.3,70,0,2.5
2002-06-23,TRAIN,17.5,20.6,192.554375373428,0.3,70,0,2.9
2002-06-24,TEST,19,21.1,194.253384567899,0,70,0,2.6
2002-06-25,TRAIN,20,22.2,216.906840494185,0,70,0,1.7
2002-06-26,TRAIN,21.5,23.9,200.766253146707,0,70,373,1.3
2002-06-27,TRAIN,21.5,25,175.564283428714,9.1,70,0,3
2002-06-28,TRAIN,21.5,21.7,158.857359683078,0,70,0,2.6
2002-06-29,TRAIN,20,18.9,154.893004895978,1.5,70,0,4.9
2002-06-30,TRAIN,19,18.9,153.193995701507,0,70,0,4
2002-07-01,TRAIN,19.5,18.3,144.415781530071,0,70,0,5.4
2002-07-02,TRAIN,20,17.8,128.84153058075,0,70,0,2.3
2002-07-03,TRAIN,20,18.9,112.417775034193,0,70,0,2.2
2002-07-04,TEST,19.5,22.2,107.320747450778,0,70,0,3.1
2002-07-05,TRAIN,20.5,21.1,105.338570057228,0,70,0,3.6
2002-07-06,TRAIN,21.5,22.8,98.5425332793426,1.3,70,0,3.4
2002-07-07,TEST,21.5,23.9,91.1801601032998,5.1,70,0,3.4
2002-07-08,TEST,21.5,20,88.6316463115926,1,70,0,4.8
2002-07-09,TEST,21,21.1,83.5346187281784,0,70,0,4.6
2002-07-10,TEST,22,22.8,77.3049183484498,0,70,0,1.8
2002-07-11,TRAIN,23,25.6,72.2078907650355,0,70,0,1.7
2002-07-12,TRAIN,24,28.3,71.6415543668784,0,70,0,2
2002-07-13,TRAIN,25,28.3,67.3940313806998,0,70,0,2.1
2002-07-14,TRAIN,25.5,28.3,63.996012991757,17.3,70,0,3.1
2002-07-15,TRAIN,24.5,25,62.2970037972856,0.3,70,0,3
2002-07-16,TRAIN,24,23.9,60.8811628018927,0,70,0,2.2
2002-07-17,TRAIN,23.5,24.4,59.4653218064998,0,70,0,2
2002-07-18,TEST,24,25,59.4653218064998,0,70,0,2.3
2002-07-19,TEST,24,23.3,58.8989854083427,8.1,70,0,2.5
2002-07-20,TRAIN,22.5,22.8,58.049480811107,0,70,0,2
2002-07-21,TRAIN,22.5,19.4,64.2791811908356,0,70,373,4
2002-07-22,TEST,22,22.2,57.1999762138713,0,70,373,3.3
2002-07-23,TRAIN,22.5,23.9,57.4831444129499,3.3,70,373,3
2002-07-24,TRAIN,22.5,23.9,67.3940313806998,0,70,373,3
2002-07-25,TRAIN,22.5,22.2,57.4831444129499,0,70,0,3.1
2002-07-26,TRAIN,21,21.1,50.9702758341427,0,70,0,4.2
2002-07-27,TEST,20,19.4,58.8989854083427,4.6,70,0,2.8
2002-07-28,TEST,19.5,20.6,58.6158172092641,0,70,0,6.6
2002-07-29,TRAIN,20.5,22.8,58.6158172092641,0,70,0,4.9
2002-07-30,TRAIN,21,21.7,56.3504716166356,0,70,0,3.1
2002-07-31,TRAIN,21,18.9,47.8554256442784,0,70,0,5.4
2002-08-01,TEST,20,16.7,45.3069118525713,0,70,0,3.4
2002-08-02,TRAIN,19.5,19.4,43.6079026580999,0,70,0,3.1
2002-08-03,TEST,19.5,13.9,41.3425570654713,0,70,0,5.4
2002-08-04,TRAIN,18.5,17.2,41.0593888663928,5.6,70,0,3.1
2002-08-05,TRAIN,19,18.9,41.9088934636285,0,70,0,3.1
2002-08-06,TRAIN,20,19.4,43.3247344590213,0,70,0,4.7
2002-08-07,TRAIN,20,17.2,39.6435478709999,8.1,70,0,3.5
2002-08-08,TRAIN,19,12.8,38.7940432737642,6.9,70,0,1.9
2002-08-09,TRAIN,17.5,17.2,42.192061662707,0,70,373,4
2002-08-10,TRAIN,17.5,20,46.156416449807,0,70,373,3.1
2002-08-11,TEST,19.5,16.7,46.4395846488856,0,70,0,4.3
2002-08-12,TRAIN,19.5,17.2,46.7227528479642,0,70,0,2
2002-08-13,TRAIN,19,20,45.0237436534927,0,70,0,4.3
2002-08-14,TRAIN,19.5,20.6,42.7583980608642,0,70,0,5.6
2002-08-15,TEST,19.5,17.2,40.4930524682356,0,70,0,1.8
2002-08-16,TRAIN,19,15.6,39.6435478709999,0,70,0,4.6
2002-08-17,TRAIN,18.5,15,38.5108750746856,0,70,0,2.1
2002-08-18,TEST,18,18.3,38.227706875607,0,70,0,2.8
2002-08-19,TRAIN,18.5,18.9,37.6613704774499,0,70,0,1.5
2002-08-20,TEST,19,18.9,35.9623612829785,2.5,70,0,4.5
2002-08-21,TEST,18.5,16.7,35.9623612829785,6.1,70,0,2.8
2002-08-22,TRAIN,18,16.7,36.8118658802142,0,70,0,2.1
2002-08-23,TRAIN,18,18.3,36.8118658802142,0,70,0,1.6
2002-08-24,TRAIN,18,18.9,37.0950340792928,0.5,70,0,2.2
2002-08-25,TRAIN,18.5,18.9,38.227706875607,0,70,0,2.9
2002-08-26,TRAIN,18.5,18.3,37.9445386765285,0,70,0,2.1
2002-08-27,TRAIN,19,17.8,38.227706875607,1.5,70,0,2.8
2002-08-28,TRAIN,19,18.9,40.209884269157,0,70,0,2.6
2002-08-29,TRAIN,18.5,21.7,40.7762206673142,0,70,0,2.9
2002-08-30,TEST,19,19.4,42.4752298617856,1.3,70,0,2.1
2002-08-31,TRAIN,19,18.9,46.156416449807,1,70,0,2.8
2002-09-01,TEST,18.5,20.6,46.4395846488856,0,70,0,5
2002-09-02,TRAIN,18,20.6,47.0059210470427,0,70,373,3
2002-09-03,TRAIN,18.5,20.6,46.156416449807,1.8,70,0,3.1
2002-09-04,TRAIN,19.5,22.2,45.8732482507284,0,70,373,3.4
2002-09-05,TEST,19,18.3,45.0237436534927,0,70,373,3.4
2002-09-06,TEST,17.5,14.4,46.7227528479642,4.1,70,0,2.7
2002-09-07,TRAIN,15.5,13.3,51.2534440332213,3.8,70,0,3.1
2002-09-08,TRAIN,15,13.3,56.9168080147927,0,70,0,3.3
2002-09-09,TRAIN,15.5,13.3,59.4653218064998,0,70,0,2.8
2002-09-10,TRAIN,16,15.6,58.8989854083427,0,70,0,1.9
2002-09-11,TRAIN,17,17.8,59.1821536074213,0,70,0,1.3
2002-09-12,TRAIN,17.5,18.9,58.049480811107,0,70,0,2.2
2002-09-13,TRAIN,17,18.9,57.1999762138713,0,70,0,2.3
2002-09-14,TRAIN,17.5,18.3,53.5187896258499,0,70,0,1.5
2002-09-15,TEST,17.5,21.7,52.102948630457,0,70,0,2.1
2002-09-16,TEST,17.5,20,50.9702758341427,0,70,0,2.7
2002-09-17,TRAIN,16.5,13.9,51.2534440332213,9.7,70,0,2.1
2002-09-18,TEST,14.5,13.9,54.085126024007,0.5,70,0,5.5
2002-09-19,TRAIN,14,18.3,58.6158172092641,0,70,0,5.6
2002-09-20,TRAIN,14.5,13.3,60.8811628018927,0,70,0,5.9
2002-09-21,TRAIN,14,10,59.7484900055784,0,70,0,2.4
2002-09-22,TEST,13,12.2,59.7484900055784,0,70,0,3.2
2002-09-23,TRAIN,13,11.7,60.3148264037356,0,70,0,2.1
2002-09-24,TRAIN,14,11.1,59.1821536074213,0,70,0,4
2002-09-25,TRAIN,14,12.2,58.8989854083427,0,70,0,2.4
2002-09-26,TRAIN,13.5,10,59.4653218064998,0,70,0,1.6
2002-09-27,TRAIN,12.5,8.3,60.3148264037356,10.4,70,0,3.4
2002-09-28,TRAIN,11.5,12.2,63.4296765935998,0,70,373,3
2002-09-29,TRAIN,12,12.2,63.7128447926784,0.8,70,373,2.4
2002-09-30,TRAIN,12,7.8,65.1286857880713,0,70,373,5.1
2002-10-01,TEST,10.5,4.4,64.5623493899141,0,70,373,3.6
2002-10-02,TRAIN,8.5,5,64.5623493899141,0,70,0,3.2
2002-10-03,TEST,9,7.2,64.8455175889927,0,70,0,2
2002-10-04,TRAIN,8.5,9.4,67.1108631816212,0,70,0,2.9
2002-10-05,TEST,9.5,8.9,68.2435359779355,0.3,70,0,3.7
2002-10-06,TRAIN,9,10.6,68.5267041770141,0,70,0,4
2002-10-07,TRAIN,9.5,13.9,68.2435359779355,0,70,0,4.9
2002-10-08,TEST,10.5,9.4,68.2435359779355,0,70,0,2.3
2002-10-09,TRAIN,10.5,12.8,67.6771995797784,0,70,0,3.3
2002-10-10,TRAIN,10.5,11.7,67.3940313806998,0,70,0,4.1
2002-10-11,TRAIN,9.5,3.3,67.6771995797784,0,70,0,5.4
2002-10-12,TEST,8,4.4,68.2435359779355,0,70,0,2.8
2002-10-13,TRAIN,7,8.9,69.942545172407,0,70,0,2.5
2002-10-14,TEST,7.5,7.8,72.7742271631927,0,70,0,2.5
2002-10-15,TEST,8,6.7,72.7742271631927,0,70,0,1.7
2002-10-16,TRAIN,7.5,7.2,71.6415543668784,0,70,0,1.7
2002-10-17,TRAIN,7.5,8.9,72.2078907650355,0,70,0,2.5
2002-10-18,TRAIN,7.5,9.4,72.4910589641141,0,70,0,1.7
2002-10-19,TEST,7.5,8.3,72.7742271631927,0,70,0,1.3
2002-10-20,TRAIN,7.5,12.2,72.4910589641141,0,70,0,2.3
2002-10-21,TRAIN,8.5,9.4,72.7742271631927,0,70,0,3.3
2002-10-22,TEST,8,0,73.3405635613498,2.8,70,0,3.6
2002-10-23,TRAIN,5.5,-1.7,74.1900681585855,0,70,0,1.9
2002-10-24,TEST,4,-0.6,77.0217501493712,0,70,0,0.5
2002-10-25,TRAIN,3.5,0,79.2870957419998,0,70,0,0.7
2002-10-26,TRAIN,3.5,0,80.1366003392355,0,70,0,1.6
2002-10-27,TRAIN,3.5,0,80.4197685383141,0,70,373,0.6
2002-10-28,TRAIN,4,1.1,80.7029367373926,1,70,373,4.3
2002-10-29,TRAIN,3.5,-7.2,81.5524413346284,0,70,373,6.4
2002-10-30,TRAIN,0.5,-10.55,81.5524413346284,0,70,373,3.9
2002-10-31,TRAIN,0.5,-10,67.960367778857,0,70,373,2.3
2003-04-01,TRAIN,9,6.1,94.295010293164,4.6,70,0,2.5
2003-04-02,TEST,7.5,1.1,107.320747450778,9.9,70,0,2.3
2003-04-03,TRAIN,6.5,-1.1,133.372221766007,0,70,0,1.5
2003-04-04,TRAIN,6,1.1,130.257371576143,0,70,0,1.7
2003-04-05,TRAIN,6,2.2,116.382129821293,0.5,70,0,2.4
2003-04-06,TRAIN,7,2.8,108.736588446171,0,70,0,2.1
2003-04-07,TRAIN,7,4.4,103.0732244646,0,70,0,2.3
2003-04-08,TEST,8.5,10,98.8257014784212,0,70,0,2.3
2003-04-09,TRAIN,9.5,13.3,95.1445148903998,0,70,0,4.6
2003-04-10,TRAIN,11,11.1,94.0118420940855,0,70,0,2.1
2003-04-11,TRAIN,12,13.3,98.8257014784212,0,70,0,2.1
2003-04-12,TRAIN,12.5,13.9,112.700943233271,0,70,0,3.6
2003-04-13,TEST,12.5,12.2,126.293016789043,0,70,0,3.3
2003-04-14,TEST,12,10,144.132613330992,0.5,70,0,3.4
2003-04-15,TRAIN,10.5,6.1,163.388050868335,3.8,70,0,3.7
2003-04-16,TRAIN,8.5,6.7,163.104882669257,0,70,0,2.1
2003-04-17,TRAIN,9.5,5,150.6454819098,0,70,0,2
2003-04-18,TRAIN,9.5,6.1,145.548454326385,16.3,70,0,3.2
2003-04-19,TRAIN,9.5,10.6,141.300931340207,0,70,0,3
2003-04-20,TRAIN,11,10.6,133.655389965085,0,70,0,2.5
2003-04-21,TEST,12,12.2,127.992025983514,0,70,0,2.7
2003-04-22,TRAIN,13,13.9,127.708857784435,5.8,70,0,2.4
2003-04-23,TRAIN,13,12.8,141.584099539285,3,70,0,2.3
2003-04-24,TRAIN,12,13.9,169.617751248064,1,70,0,2.9
2003-04-25,TRAIN,12,8.9,178.112797220421,0.8,70,0,4.1
2003-04-26,TRAIN,10.5,7.2,187.174179590935,0,70,0,3.4
2003-04-27,TRAIN,9,6.1,185.192002197385,0,70,0,3.3
2003-04-28,TRAIN,9.5,3.9,173.298937836085,1.8,70,0,5.1
2003-04-29,TRAIN,8.5,5.6,159.706864280314,4.6,70,0,3.7
2003-04-30,TRAIN,9,7.8,147.813799919014,5.1,70,0,2.9
2003-05-01,TRAIN,10.5,10,141.584099539285,0,70,0,2.2
2003-05-02,TRAIN,11,10,142.7167723356,0,70,0,2.9
2003-05-03,TEST,11,7.2,144.415781530071,10.4,70,0,2.5
2003-05-04,TEST,10.5,5,144.982117928228,1.3,70,0,3.9
2003-05-05,TRAIN,10.5,6.7,153.477163900585,0.5,70,0,5
2003-05-06,TRAIN,10,5,163.104882669257,0,70,0,3.6
2003-05-07,TRAIN,10.5,6.1,158.007855085842,0.5,70,0,4.6
2003-05-08,TRAIN,11,6.7,145.831622525464,0,70,0,5.4
2003-05-09,TRAIN,10,6.7,137.053408354028,0,70,0,5.2
2003-05-10,TRAIN,9.5,7.8,126.009848589964,0,70,0,2.8
2003-05-11,TEST,10.5,7.8,120.346484608393,2.3,70,0,2
2003-05-12,TRAIN,11.5,7.8,116.94846621945,5.6,70,0,2.3
2003-05-13,TEST,12,13.3,120.629652807471,0,70,0,4.8
2003-05-14,TEST,13.5,13.9,122.8949984001,0,70,0,2.4
2003-05-15,TRAIN,15.5,13.3,124.310839395493,2.3,70,0,3.5
2003-05-16,TRAIN,14.5,8.3,127.992025983514,0,70,0,5.8
2003-05-17,TRAIN,13.5,6.7,138.7524175485,0,70,0,3.3
2003-05-18,TRAIN,12,2.8,146.114790724542,0.3,70,0,4.7
2003-05-19,TRAIN,10,5.6,151.211818307957,0.5,70,0,2.1
2003-05-20,TRAIN,11,8.9,144.982117928228,0,70,0,3.1
2003-05-21,TRAIN,13,13.3,136.77024015495,0,70,0,4.4
2003-05-22,TEST,14,16.1,131.106876173378,0,70,0,3.1
2003-05-23,TEST,16,18.9,125.726680390885,0,70,0,3.2
2003-05-24,TEST,18,20,133.655389965085,0,70,0,2.3
2003-05-25,TRAIN,19,22.2,163.954387266492,1.8,70,0,3
2003-05-26,TEST,17.5,18.3,238.144455425078,0,70,0,4.3
2003-05-27,TRAIN,16.5,18.3,322.811746949571,0,70,0,3.4
2003-05-28,TEST,17.5,22.2,362.45529482057,0,70,0,2.6
2003-05-29,TEST,18.5,25.6,399.267160700785,0,70,0,5
2003-05-30,TRAIN,17.5,18.3,453.069118525713,6.4,70,0,3.4
2003-05-31,TRAIN,16,16.7,509.702758341427,0,70,0,3.8
2003-06-01,TRAIN,16,18.3,540.85126024007,0,70,0,5.9
2003-06-02,TEST,15,15,557.841352184784,1.8,70,0,6.5
2003-06-03,TEST,14.5,15,512.534440332213,0,70,0,4.7
2003-06-04,TRAIN,15,13.9,441.74239056257,0,70,0,4
2003-06-05,TRAIN,14.5,13.9,373.782022783713,0,70,0,2.6
2003-06-06,TRAIN,14.5,11.7,308.653336995642,3.3,70,0,3.8
2003-06-07,TEST,14,13.9,260.231574953207,0,70,373,2
2003-06-08,TRAIN,15.5,18.3,234.180100637978,0.3,70,373,3.3
2003-06-09,TRAIN,17,17.2,220.021690684049,0,70,373,3.8
2003-06-10,TRAIN,17.5,17.8,227.667232059171,11.9,70,373,3.2
2003-06-11,TRAIN,17.5,16.1,240.692969216785,0,70,373,4.7
2003-06-12,TRAIN,17.5,17.2,242.108810212178,0,70,373,2.3
2003-06-13,TRAIN,18,17.8,232.481091443507,2.8,70,373,2.2
2003-06-14,TRAIN,17.5,18.3,215.207831299714,0,70,373,1.7
2003-06-15,TRAIN,18,20.6,198.217739354999,0,70,373,2.5
2003-06-16,TEST,19,20.6,189.722693382642,0,70,373,3
2003-06-17,TRAIN,20,22.2,182.926656604757,0,70,373,2.3
2003-06-18,TEST,20.5,24.4,177.263292623185,0,70,0,3.3
2003-06-19,TEST,20,22.8,171.599928641614,10.2,70,0,3.5
2003-06-20,TRAIN,18.5,16.7,167.635573854514,6.6,70,0,3.8
2003-06-21,TRAIN,17.5,13.3,176.41378802595,0,70,0,5
2003-06-22,TRAIN,16,11.1,193.403879970664,0,70,0,4.9
2003-06-23,TRAIN,14.5,11.7,191.988038975271,0.3,70,0,2.8
2003-06-24,TRAIN,15,12.2,179.245470016735,0,70,0,3.6
2003-06-25,TRAIN,14,14.4,165.087060062807,0.5,70,0,3.4
2003-06-26,TRAIN,15.5,20,151.494986507035,0,70,0,4.4
2003-06-27,TRAIN,17.5,22.8,135.637567358635,0,70,0,5.1
2003-06-28,TRAIN,20,20.6,120.629652807471,0,70,0,3.1
2003-06-29,TEST,21.5,21.7,109.01975664525,0.3,70,0,3.2
2003-06-30,TRAIN,22,24.4,101.374215270128,0,70,0,4.2
2003-07-01,TRAIN,22,24.4,95.9940194876355,0,70,0,3.3
2003-07-02,TRAIN,21.5,21.7,83.5346187281784,0,70,0,5.6
2003-07-03,TRAIN,20.5,20,75.0395727558212,0,70,0,5.3
2003-07-04,TRAIN,21,22.2,69.6593769733284,0,70,0,5.1
2003-07-05,TEST,21.5,20,67.6771995797784,0,70,0,5.3
2003-07-06,TRAIN,20.5,18.9,64.8455175889927,0,70,0,3.7
2003-07-07,TRAIN,21.5,21.7,61.4474992000498,0.3,70,0,2.9
2003-07-08,TRAIN,22,20,52.9524532276927,0.5,70,0,5.8
2003-07-09,TRAIN,21,22.8,47.5722574451999,0,70,0,4.2
2003-07-10,TRAIN,21.5,23.3,42.7583980608642,0,70,0,2.7
2003-07-11,TRAIN,23,25.6,41.3425570654713,0,70,0,3.2
2003-07-12,TEST,24,27.2,43.3247344590213,0,70,0,2.1
2003-07-13,TRAIN,24,26.1,45.0237436534927,0,70,0,5
2003-07-14,TEST,23,22.8,45.5900800516499,0,70,0,5.7
2003-07-15,TRAIN,23,24.4,43.6079026580999,0,70,0,2.6
2003-07-16,TRAIN,23.5,25.6,44.4574072553356,0.5,70,0,2.3
2003-07-17,TRAIN,24,28.3,43.6079026580999,0,70,0,3
2003-07-18,TEST,24.5,28.3,41.6257252645499,0,70,0,3.4
2003-07-19,TRAIN,25,29.4,41.0593888663928,0,70,0,3.4
2003-07-20,TRAIN,25.5,28.9,39.3603796719213,0,70,0,4.1
2003-07-21,TRAIN,25.5,26.7,37.9445386765285,0,70,0,2.4
2003-07-22,TRAIN,25,27.2,43.6079026580999,0,70,0,3.4
2003-07-23,TRAIN,25,28.9,43.8910708571785,0,70,0,2.9
2003-07-24,TRAIN,24.5,26.7,47.0059210470427,0,70,0,2.7
2003-07-25,TEST,24,25,46.4395846488856,0,70,0,2.6
2003-07-26,TEST,23.5,23.9,46.156416449807,4.6,70,0,3.8
2003-07-27,TRAIN,24,25,46.7227528479642,0,70,373,2.6
2003-07-28,TEST,25,26.1,46.4395846488856,0,70,373,3.7
2003-07-29,TEST,24.5,24.4,53.5187896258499,0,70,0,2.9
2003-07-30,TRAIN,24,26.7,43.3247344590213,0,70,373,2.6
2003-07-31,TEST,24,25.6,41.0593888663928,0,70,0,3.7
2003-08-01,TRAIN,23.5,26.1,43.3247344590213,0,70,0,2.4
2003-08-02,TRAIN,24,26.7,44.174239056257,0,70,0,2.1
2003-08-03,TRAIN,24,23.3,40.209884269157,7.1,70,0,3.5
2003-08-04,TRAIN,23.5,22.2,40.7762206673142,0,70,0,4.2
2003-08-05,TRAIN,23,22.8,40.4930524682356,4.3,70,0,3.4
2003-08-06,TEST,22.5,22.2,40.7762206673142,0,70,0,3
2003-08-07,TRAIN,22.5,22.8,35.6791930838999,0,70,0,2.8
2003-08-08,TRAIN,22.5,26.1,35.3960248848213,0.5,70,0,3.4
2003-08-09,TEST,22.5,25,34.8296884866642,0,70,0,2.8
2003-08-10,TRAIN,22.5,26.7,35.3960248848213,0,70,0,2.3
2003-08-11,TRAIN,22.5,25,40.4930524682356,0.3,70,0,1.9
2003-08-12,TRAIN,22,23.9,38.5108750746856,0,70,0,2.5
2003-08-13,TRAIN,22,25,36.8118658802142,0,70,0,1.8
2003-08-14,TRAIN,23,27.8,36.5286976811356,0,70,0,2.2
2003-08-15,TEST,23,28.9,34.8296884866642,0,70,0,2.8
2003-08-16,TRAIN,23,25.6,35.1128566857428,3.3,70,0,3.3
2003-08-17,TRAIN,22.5,20,37.3782022783713,0,70,0,2.2
2003-08-18,TEST,21,21.7,38.7940432737642,0,70,0,2.2
2003-08-19,TRAIN,21,24.4,34.8296884866642,0,70,0,2.3
2003-08-20,TRAIN,21.5,24.4,39.3603796719213,0.5,70,0,4.5
2003-08-21,TEST,22,22.8,36.5286976811356,0,70,0,2.2
2003-08-22,TRAIN,21.5,22.8,35.3960248848213,8.9,70,0,1.6
2003-08-23,TEST,21,21.1,34.8296884866642,0,70,0,3.5
2003-08-24,TRAIN,21,21.7,33.4138474912713,0,70,0,2.6
2003-08-25,TRAIN,21,23.3,34.5465202875856,0,70,0,2.6
2003-08-26,TRAIN,21.5,24.4,34.8296884866642,0,70,0,2.7
2003-08-27,TEST,21,20.6,34.8296884866642,1.3,70,0,3.4
2003-08-28,TEST,20.5,17.2,34.8296884866642,0,70,0,3.9
2003-08-29,TRAIN,19,16.7,35.3960248848213,0,70,0,3.6
2003-08-30,TRAIN,18.5,16.7,35.1128566857428,0,70,0,1.2
2003-08-31,TRAIN,19,19.4,35.1128566857428,0,70,0,1.3
2003-09-01,TRAIN,19,20.6,35.3960248848213,0,70,0,2.9
2003-09-02,TEST,19,20.6,35.6791930838999,0,70,0,3.1
2003-09-03,TRAIN,19,21.1,35.3960248848213,0,70,0,1.4
2003-09-04,TRAIN,19.5,22.8,35.3960248848213,0,70,0,1.6
2003-09-05,TRAIN,19,23.3,36.8118658802142,0,70,373,1.8
2003-09-06,TRAIN,19,22.2,36.245529482057,0,70,373,1.8
2003-09-07,TRAIN,19,22.8,35.1128566857428,4.8,70,373,2.2
2003-09-08,TEST,18.5,16.7,35.6791930838999,1,70,373,4.6
2003-09-09,TEST,17.5,14.4,37.6613704774499,0,70,0,2.5
2003-09-10,TRAIN,16,14.4,37.3782022783713,0,70,0,5
2003-09-11,TRAIN,15,17.2,38.5108750746856,0,70,0,5.7
2003-09-12,TRAIN,14,11.1,39.0772114728428,2.3,70,0,5.9
2003-09-13,TRAIN,13.5,12.8,39.6435478709999,0,70,0,3.5
2003-09-14,TEST,13.5,13.9,43.3247344590213,0,70,0,1.9
2003-09-15,TRAIN,14,14.4,41.6257252645499,0,70,0,3.4
2003-09-16,TRAIN,13.5,7.8,43.8910708571785,10.7,70,0,3.2
2003-09-17,TRAIN,12,4.4,42.4752298617856,0,70,0,2.9
2003-09-18,TRAIN,11,8.3,46.4395846488856,0,70,0,2.5
2003-09-19,TRAIN,11.5,14.4,47.2890892461213,0,70,0,2.2
2003-09-20,TRAIN,12.5,15,49.2712666396713,0,70,0,3.4
2003-09-21,TEST,13,10.6,50.120771236907,0,70,0,1.9
2003-09-22,TRAIN,13,15,51.2534440332213,0,70,0,3.3
2003-09-23,TEST,13.5,16.1,51.5366122322999,0,70,0,4.6
2003-09-24,TRAIN,13.5,13.9,50.9702758341427,0,70,0,2.6
2003-09-25,TEST,14,16.1,51.2534440332213,0,70,0,5.6
2003-09-26,TRAIN,14.5,17.8,50.4039394359856,0,70,0,3.6
2003-09-27,TRAIN,15,15.6,49.8376030378284,0,70,0,2.8
2003-09-28,TRAIN,14.5,13.3,51.2534440332213,0,70,0,2.4
2003-09-29,TRAIN,14,12.2,49.8376030378284,0,70,0,4
2003-09-30,TRAIN,13.5,10.6,57.1999762138713,0,70,0,1.4
2003-10-01,TEST,13,12.2,52.3861168295356,0,70,0,0.7
2003-10-02,TRAIN,13,13.9,51.2534440332213,0,70,0,3.3
2003-10-03,TRAIN,12.5,11.7,50.9702758341427,0,70,0,1.2
2003-10-04,TRAIN,12.5,13.9,51.8197804313784,0,70,0,0.4
2003-10-05,TRAIN,12.5,16.1,51.8197804313784,0,70,0,1
2003-10-06,TRAIN,12.5,15.6,53.2356214267713,0,70,0,1.3
2003-10-07,TRAIN,13,16.1,54.085126024007,0,70,0,3.1
2003-10-08,TRAIN,13,16.7,54.9346306212427,0,70,0,2.8
2003-10-09,TEST,13.5,12.8,55.2177988203213,0,70,0,4.6
2003-10-10,TEST,12,8.3,55.7841352184784,0,70,0,5.5
2003-10-11,TEST,10,5.6,58.049480811107,0,70,0,2.5
2003-10-12,TRAIN,9,11.7,60.3148264037356,0,70,0,5.9
2003-10-13,TEST,9,8.9,61.1643310009713,0,70,0,5.7
2003-10-14,TRAIN,8.5,5.6,63.7128447926784,0,70,0,1.2
2003-10-15,TRAIN,8,5.6,66.2613585843855,1.8,70,0,2.9
2003-10-16,TRAIN,9,10,66.5445267834641,0,70,0,3.4
2003-10-17,TRAIN,9.5,17.8,67.3940313806998,0,70,0,3.6
2003-10-18,TRAIN,11,15,67.960367778857,0,70,0,1.3
2003-10-19,TEST,11.5,15.6,68.8098723760927,0,70,0,2.6
2003-10-20,TEST,11,14.4,68.8098723760927,0,70,0,1.7
2003-10-21,TEST,11,19.4,68.5267041770141,0,70,0,2.6
2003-10-22,TRAIN,11.5,13.9,67.960367778857,0,70,0,1.3
2003-10-23,TRAIN,11,10.6,68.2435359779355,0,70,0,6.4
2003-10-24,TEST,9.5,7.2,70.2257133714855,0,70,0,6
2003-10-25,TEST,7.5,5,69.3762087742498,0,70,0,3
